date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:37:52	82129/82129	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-140d1%22	https://demo.themefisher.com/agico/images/integration/integration-3.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/integration/integration-3.png	(from https://demo.themefisher.com/agico/)
01:37:53	3090/3090	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-c12%22	https://demo.themefisher.com/agico/images/partner/client-logo-1-alt.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-1-alt.png	(from https://demo.themefisher.com/agico/)
01:37:53	3028/3028	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-bd4%22	https://demo.themefisher.com/agico/images/partner/client-logo-2-alt.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-2-alt.png	(from https://demo.themefisher.com/agico/)
01:37:53	3447/3447	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-d77%22	https://demo.themefisher.com/agico/images/partner/client-logo-3-alt.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-3-alt.png	(from https://demo.themefisher.com/agico/)
01:37:54	3371/3371	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-d2b%22	https://demo.themefisher.com/agico/images/partner/client-logo-4-alt.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-4-alt.png	(from https://demo.themefisher.com/agico/)
01:37:54	4080/4080	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-ff0%22	https://demo.themefisher.com/agico/images/partner/client-logo-5-alt.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-5-alt.png	(from https://demo.themefisher.com/agico/)
01:37:54	103431/103431	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-19407%22	https://demo.themefisher.com/agico/images/homepage-3/testimonial-img.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/homepage-3/testimonial-img.png	(from https://demo.themefisher.com/agico/)
01:38:26	1333/1333	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-535%22	https://demo.themefisher.com/agico/images/quotation/quotation.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/quotation/quotation.png	(from https://demo.themefisher.com/agico/)
01:38:28	27721/27721	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-6c49%22	https://demo.themefisher.com/agico/images/blog/blog-post-1.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/blog/blog-post-1.jpg	(from https://demo.themefisher.com/agico/)
01:38:29	17997/17997	---MCZ	200	added ('OK')	text/html	etag:W/%2261ebb2e8-464d%22	https://demo.themefisher.com/agico/blog-details.html	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/blog-details.html	(from https://demo.themefisher.com/agico/)
01:39:11	33548/33548	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-830c%22	https://demo.themefisher.com/agico/images/blog/blog-post-2.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/blog/blog-post-2.jpg	(from https://demo.themefisher.com/agico/)
01:39:11	34661/34661	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-8765%22	https://demo.themefisher.com/agico/images/blog/blog-post-3.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/blog/blog-post-3.jpg	(from https://demo.themefisher.com/agico/)
01:39:12	3222/3222	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-c96%22	https://demo.themefisher.com/agico/images/logo/logo.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/logo/logo.png	(from https://demo.themefisher.com/agico/)
01:39:12	89500/89500	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-15d9c%22	https://demo.themefisher.com/agico/plugins/jQuery/jquery.min.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/jQuery/jquery.min.js	(from https://demo.themefisher.com/agico/)
01:39:14	84378/84378	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-1499a%22	https://demo.themefisher.com/agico/plugins/bootstrap/bootstrap.min.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/bootstrap/bootstrap.min.js	(from https://demo.themefisher.com/agico/)
01:40:02	44450/44450	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-ada2%22	https://demo.themefisher.com/agico/plugins/slick/slick.min.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/slick/slick.min.js	(from https://demo.themefisher.com/agico/)
01:40:02	11307/11307	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-2c2b%22	https://demo.themefisher.com/agico/plugins/venobox/venobox.min.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/venobox/venobox.min.js	(from https://demo.themefisher.com/agico/)
01:40:03	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-379f%22	https://demo.themefisher.com/agico/plugins/aos/aos.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/aos/aos.js	(from https://demo.themefisher.com/agico/)
01:40:06	5328/5328	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-14d0%22	https://demo.themefisher.com/agico/plugins/google-map/gmap.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/google-map/gmap.js	(from https://demo.themefisher.com/agico/)
01:40:07	3357/3357	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2e8-d1d%22	https://demo.themefisher.com/agico/js/script.js	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/js/script.js	(from https://demo.themefisher.com/agico/)
01:40:08	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2e8-2876e%22	https://demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://demo.themefisher.com/agico/plugins/font-awesome/font-awesome.min.css)
01:40:08	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2e8-2876e%22	https://demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont.eot?	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://demo.themefisher.com/agico/plugins/font-awesome/font-awesome.min.css)
01:40:08	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2261ebb2e8-12d68%22	https://demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.themefisher.com/agico/plugins/font-awesome/font-awesome.min.css)
01:40:08	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2e8-17ee8%22	https://demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://demo.themefisher.com/agico/plugins/font-awesome/font-awesome.min.css)
01:40:09	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2e8-286ac%22	https://demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.themefisher.com/agico/plugins/font-awesome/font-awesome.min.css)
01:41:00	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ebb2e8-6c7db%22	https://demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/plugins/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://demo.themefisher.com/agico/plugins/font-awesome/font-awesome.min.css)
01:41:01	15903/15903	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-3e1f%22	https://demo.themefisher.com/agico/images/shape/page-title.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/shape/page-title.png	(from https://demo.themefisher.com/agico/css/style.css)
01:41:02	15124/15124	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-3b14%22	https://demo.themefisher.com/agico/images/background/testimonial-1.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/background/testimonial-1.jpg	(from https://demo.themefisher.com/agico/css/style.css)
01:41:02	3694/3694	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-e6e%22	https://demo.themefisher.com/agico/images/shape/triangle-double.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/shape/triangle-double.png	(from https://demo.themefisher.com/agico/css/style.css)
01:41:02	1717/1717	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-6b5%22	https://demo.themefisher.com/agico/images/quotation/quetesion.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/quotation/quetesion.png	(from https://demo.themefisher.com/agico/css/style.css)
01:41:05	58134/58134	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-e316%22	https://demo.themefisher.com/agico/images/background/map.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/background/map.png	(from https://demo.themefisher.com/agico/css/style.css)
01:41:07	10809/10809	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-2a39%22	https://demo.themefisher.com/agico/images/shape/banner.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/shape/banner.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:07	3659/3659	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-e4b%22	https://demo.themefisher.com/agico/images/dot/dot-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/dot/dot-2.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:07	21682/21682	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-54b2%22	https://demo.themefisher.com/agico/images/shape/curve-shape.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/shape/curve-shape.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:07	351584/351584	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-55d60%22	https://demo.themefisher.com/agico/images/banner/banner-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/banner/banner-2.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:09	48453/48453	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-bd45%22	https://demo.themefisher.com/agico/images/about/about-3.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/about/about-3.jpg	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:09	30262/30262	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-7636%22	https://demo.themefisher.com/agico/images/shape/curve-shape-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/shape/curve-shape-2.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:09	54806/54806	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-d616%22	https://demo.themefisher.com/agico/images/about/about-4.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/about/about-4.jpg	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:09	3264/3264	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-cc0%22	https://demo.themefisher.com/agico/images/testimonial/client-1.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/testimonial/client-1.jpg	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:10	63275/63275	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-f72b%22	https://demo.themefisher.com/agico/images/integration/integration-1.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/integration/integration-1.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:41:10	28752/28752	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-7050%22	https://demo.themefisher.com/agico/images/background/testimonial-3.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/background/testimonial-3.jpg	(from https://demo.themefisher.com/agico/homepage2.html)
01:42:08	7311/7311	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-1c8f%22	https://demo.themefisher.com/agico/images/partner/client-logo-1.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-1.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:42:10	8739/8739	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-2223%22	https://demo.themefisher.com/agico/images/partner/client-logo-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-2.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:42:10	7486/7486	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-1d3e%22	https://demo.themefisher.com/agico/images/partner/client-logo-3.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-3.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:42:10	7607/7607	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-1db7%22	https://demo.themefisher.com/agico/images/partner/client-logo-4.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-4.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:42:10	7109/7109	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-1bc5%22	https://demo.themefisher.com/agico/images/partner/client-logo-5.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/partner/client-logo-5.png	(from https://demo.themefisher.com/agico/homepage2.html)
01:42:20	134202/134202	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-20c3a%22	https://demo.themefisher.com/agico/images/background/banner.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/background/banner.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:21	95924/95924	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-176b4%22	https://demo.themefisher.com/agico/images/banner/banner-1.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/banner/banner-1.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:21	7946/7946	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-1f0a%22	https://demo.themefisher.com/agico/images/feature/feature-1.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/feature/feature-1.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:21	14707/14707	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-3973%22	https://demo.themefisher.com/agico/images/feature/feature-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/feature/feature-2.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:21	9659/9659	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-25bb%22	https://demo.themefisher.com/agico/images/feature/feature-3.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/feature/feature-3.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:22	47520/47520	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-b9a0%22	https://demo.themefisher.com/agico/images/about/about-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/about/about-2.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:22	92607/92607	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-169bf%22	https://demo.themefisher.com/agico/images/about/about-1.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/about/about-1.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:23	16638/16638	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-40fe%22	https://demo.themefisher.com/agico/images/background/check-video.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/background/check-video.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:42:23	12556/12556	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-310c%22	https://demo.themefisher.com/agico/images/icon/001-google-play.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/icon/001-google-play.png	(from https://demo.themefisher.com/agico/homepage3.html)
01:43:34	192309/192309	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-2ef35%22	https://demo.themefisher.com/agico/images/download-mobile-img.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/download-mobile-img.jpg	(from https://demo.themefisher.com/agico/homepage3.html)
01:43:36	221509/221509	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-36145%22	https://demo.themefisher.com/agico/images/background/about.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/background/about.jpg	(from https://demo.themefisher.com/agico/about.html)
01:43:36	52838/52838	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-ce66%22	https://demo.themefisher.com/agico/images/team/team-member-1.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/team/team-member-1.jpg	(from https://demo.themefisher.com/agico/about.html)
01:43:36	43966/43966	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-abbe%22	https://demo.themefisher.com/agico/images/team/team-member-2.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/team/team-member-2.jpg	(from https://demo.themefisher.com/agico/about.html)
01:43:45	46703/46703	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-b66f%22	https://demo.themefisher.com/agico/images/team/team-member-3.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/team/team-member-3.jpg	(from https://demo.themefisher.com/agico/about.html)
01:43:46	52168/52168	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-cbc8%22	https://demo.themefisher.com/agico/images/team/team-member-4.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/team/team-member-4.jpg	(from https://demo.themefisher.com/agico/team.html)
01:43:47	53734/53734	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-d1e6%22	https://demo.themefisher.com/agico/images/team/team-member-5.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/team/team-member-5.jpg	(from https://demo.themefisher.com/agico/team.html)
01:45:27	39211/39211	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2e8-992b%22	https://demo.themefisher.com/agico/images/team/team-member-6.jpg	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/team/team-member-6.jpg	(from https://demo.themefisher.com/agico/team.html)
01:45:28	2052/2052	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-804%22	https://demo.themefisher.com/agico/images/career/logo-1.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/career/logo-1.png	(from https://demo.themefisher.com/agico/career.html)
01:45:28	13463/13463	---MCZ	200	added ('OK')	text/html	etag:W/%2261ebb2e8-3497%22	https://demo.themefisher.com/agico/career-details.html	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/career-details.html	(from https://demo.themefisher.com/agico/career.html)
01:45:29	3096/3096	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-c18%22	https://demo.themefisher.com/agico/images/career/logo-2.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/career/logo-2.png	(from https://demo.themefisher.com/agico/career.html)
01:45:29	3120/3120	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-c30%22	https://demo.themefisher.com/agico/images/career/logo-3.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/career/logo-3.png	(from https://demo.themefisher.com/agico/career.html)
01:45:30	2906/2906	---M--	200	added ('OK')	image/png	etag:%2261ebb2e8-b5a%22	https://demo.themefisher.com/agico/images/career/logo-4.png	F:/My%20Web%20Sites/Agico/demo.themefisher.com/agico/images/career/logo-4.png	(from https://demo.themefisher.com/agico/career.html)
